OPTIMIZED,5,10,3.931403,12,1,ENEMY_RANGED3 ,0,25.43621
OPTIMIZED,5,10,3.324961,12,1,ENEMY_RANGED3 ,0,30.07554
OPTIMIZED,2,10,4.294394,16,1,ENEMY_BASIC ,0,24.21762
OPTIMIZED,2,10,4.421552,16,1,ENEMY_BASIC ,0,23.52115
OPTIMIZED,2,10,4.68287,16,1,ENEMY_BASIC ,0,22.2086
OPTIMIZED,2,10,4.687008,16,1,ENEMY_BASIC ,0,22.18899
OPTIMIZED,2,10,4.393185,16,1,ENEMY_BASIC ,0,23.67303
OPTIMIZED,2,10,4.612793,16,1,ENEMY_BASIC ,0,22.54599
OPTIMIZED,2,10,3.968491,16,1,ENEMY_BASIC ,0,26.20643
OPTIMIZED,2,10,4.646659,16,1,ENEMY_BASIC ,0,22.38167
OPTIMIZED,2,10,4.341992,16,1,ENEMY_BASIC ,0,23.95214
OPTIMIZED,2,10,4.67905,16,1,ENEMY_MELEE1 ,0,22.22673
OPTIMIZED,2,10,4.558224,16,1,ENEMY_MELEE1 ,0,22.8159
OPTIMIZED,2,10,4.579252,16,1,ENEMY_MELEE1 ,0,22.71113
OPTIMIZED,2,10,4.527297,16,1,ENEMY_MELEE1 ,0,22.97176
OPTIMIZED,2,10,4.198952,16,1,ENEMY_MELEE1 ,0,24.76809
OPTIMIZED,2,10,4.453757,16,1,ENEMY_MELEE1 ,0,23.35107
OPTIMIZED,2,10,3.591217,16,1,ENEMY_MELEE1 ,0,28.95954
OPTIMIZED,2,10,3.997552,16,1,ENEMY_MELEE1 ,0,26.01592
OPTIMIZED,2,10,4.083502,16,1,ENEMY_MELEE1 ,0,25.46833
OPTIMIZED,2,10,5.219549,14,1,ENEMY_MELEE2 ,0,20.69144
OPTIMIZED,2,10,5.174991,14,1,ENEMY_MELEE2 ,0,20.8696
OPTIMIZED,2,10,5.368505,14,1,ENEMY_MELEE2 ,0,20.11733
OPTIMIZED,2,10,5.177784,14,1,ENEMY_MELEE2 ,0,20.85835
OPTIMIZED,2,10,5.418933,14,1,ENEMY_MELEE2 ,0,19.93012
OPTIMIZED,2,10,5.189306,14,1,ENEMY_MELEE2 ,0,20.81203
OPTIMIZED,2,10,4.633333,14,1,ENEMY_MELEE2 ,0,23.30936
OPTIMIZED,2,10,5.329912,14,1,ENEMY_MELEE2 ,0,20.263
OPTIMIZED,2,10,5.069596,14,1,ENEMY_MELEE2 ,0,21.30347
OPTIMIZED,5,10,4.718127,10,1,ENEMY_RANGED1 ,0,21.19485
OPTIMIZED,5,10,4.873635,10,1,ENEMY_RANGED1 ,0,20.51856
OPTIMIZED,5,10,4.770901,10,1,ENEMY_RANGED1 ,0,20.9604
OPTIMIZED,5,10,4.762743,10,1,ENEMY_RANGED1 ,0,20.9963
OPTIMIZED,5,10,4.806507,10,1,ENEMY_RANGED1 ,0,20.80513
OPTIMIZED,5,10,4.635778,10,1,ENEMY_RANGED1 ,0,21.57135
OPTIMIZED,5,10,4.223237,10,1,ENEMY_RANGED1 ,0,23.67852
OPTIMIZED,5,10,3.923746,10,1,ENEMY_RANGED1 ,0,25.48585
OPTIMIZED,5,10,4.82668,10,1,ENEMY_RANGED1 ,0,20.71818
OPTIMIZED,5,10,3.812527,12,1,ENEMY_RANGED2 ,0,26.22932
OPTIMIZED,5,10,3.759415,12,1,ENEMY_RANGED2 ,0,26.59988
OPTIMIZED,5,10,3.914201,12,1,ENEMY_RANGED2 ,0,25.54799
OPTIMIZED,5,10,3.763749,12,1,ENEMY_RANGED2 ,0,26.56925
OPTIMIZED,5,10,3.844045,12,1,ENEMY_RANGED2 ,0,26.01427
OPTIMIZED,5,10,3.495867,12,1,ENEMY_RANGED2 ,0,28.60521
OPTIMIZED,5,10,3.506766,12,1,ENEMY_RANGED2 ,0,28.5163
OPTIMIZED,5,10,3.927881,12,1,ENEMY_RANGED2 ,0,25.45902
OPTIMIZED,5,10,3.531192,12,1,ENEMY_RANGED2 ,0,28.31905
OPTIMIZED,5,10,3.692409,12,1,ENEMY_RANGED3 ,0,27.08259
OPTIMIZED,5,10,3.649564,12,1,ENEMY_RANGED3 ,0,27.40053
OPTIMIZED,5,10,3.807987,12,1,ENEMY_RANGED3 ,0,26.2606
OPTIMIZED,5,10,3.774801,12,1,ENEMY_RANGED3 ,0,26.49146
OPTIMIZED,5,10,3.696413,12,1,ENEMY_RANGED3 ,0,27.05325
OPTIMIZED,5,10,3.655411,12,1,ENEMY_RANGED3 ,0,27.35671
OPTIMIZED,5,10,3.924243,12,1,ENEMY_RANGED3 ,0,25.48262
OPTIMIZED,5,10,3.857935,12,1,ENEMY_RANGED3 ,0,25.9206
OPTIMIZED,5,10,3.854307,12,1,ENEMY_RANGED3 ,0,25.945
OPTIMIZED,2,10,4.619544,16,1,ENEMY_BASIC ,0,22.51305
OPTIMIZED,2,10,3.86213,16,1,ENEMY_BASIC ,0,26.92814
OPTIMIZED,2,10,4.621552,16,1,ENEMY_BASIC ,0,22.50326
OPTIMIZED,2,10,4.472249,16,1,ENEMY_BASIC ,0,23.25452
OPTIMIZED,2,10,4.244114,16,1,ENEMY_BASIC ,0,24.50453
OPTIMIZED,2,10,4.666296,16,1,ENEMY_BASIC ,0,22.28748
OPTIMIZED,2,10,4.491036,16,1,ENEMY_BASIC ,0,23.15724
OPTIMIZED,2,10,4.619777,16,1,ENEMY_BASIC ,0,22.51191
OPTIMIZED,2,10,4.343201,16,1,ENEMY_BASIC ,0,23.94547
OPTIMIZED,2,10,4.265893,16,1,ENEMY_MELEE1 ,0,24.37942
OPTIMIZED,2,10,4.698565,16,1,ENEMY_MELEE1 ,0,22.13442
OPTIMIZED,2,10,4.296209,16,1,ENEMY_MELEE1 ,0,24.20739
OPTIMIZED,2,10,4.183986,16,1,ENEMY_MELEE1 ,0,24.85668
OPTIMIZED,2,10,4.203996,16,1,ENEMY_MELEE1 ,0,24.73837
OPTIMIZED,2,10,4.620552,16,1,ENEMY_MELEE1 ,0,22.50813
OPTIMIZED,2,10,4.606716,16,1,ENEMY_MELEE1 ,0,22.57573
OPTIMIZED,2,10,4.33369,16,1,ENEMY_MELEE1 ,0,23.99803
OPTIMIZED,2,10,4.19414,16,1,ENEMY_MELEE1 ,0,24.7965
OPTIMIZED,2,10,5.456301,14,1,ENEMY_MELEE2 ,0,19.79363
OPTIMIZED,2,10,5.331385,14,1,ENEMY_MELEE2 ,0,20.2574
OPTIMIZED,2,10,5.265801,14,1,ENEMY_MELEE2 ,0,20.5097
OPTIMIZED,2,10,5.351637,14,1,ENEMY_MELEE2 ,0,20.18074
OPTIMIZED,2,10,4.585095,14,1,ENEMY_MELEE2 ,0,23.55458
OPTIMIZED,2,10,5.224827,14,1,ENEMY_MELEE2 ,0,20.67054
OPTIMIZED,2,10,5.44884,14,1,ENEMY_MELEE2 ,0,19.82073
OPTIMIZED,2,10,5.365313,14,1,ENEMY_MELEE2 ,0,20.1293
OPTIMIZED,2,10,5.222386,14,1,ENEMY_MELEE2 ,0,20.6802
OPTIMIZED,5,10,4.823369,10,1,ENEMY_RANGED1 ,0,20.7324
OPTIMIZED,5,10,4.123093,10,1,ENEMY_RANGED1 ,0,24.25364
OPTIMIZED,5,10,4.29566,10,1,ENEMY_RANGED1 ,0,23.27931
OPTIMIZED,5,10,3.76556,10,1,ENEMY_RANGED1 ,0,26.55647
OPTIMIZED,5,10,3.510733,10,1,ENEMY_RANGED1 ,0,28.48408
OPTIMIZED,5,10,4.515364,10,1,ENEMY_RANGED1 ,0,22.14661
OPTIMIZED,5,10,4.821545,10,1,ENEMY_RANGED1 ,0,20.74024
OPTIMIZED,5,10,4.925365,10,1,ENEMY_RANGED1 ,0,20.30306
OPTIMIZED,5,10,4.629353,10,1,ENEMY_RANGED1 ,0,21.60129
OPTIMIZED,5,10,3.849798,12,1,ENEMY_RANGED2 ,0,25.97539
OPTIMIZED,5,10,3.458619,12,1,ENEMY_RANGED2 ,0,28.91327
OPTIMIZED,5,10,2.904667,12,1,ENEMY_RANGED2 ,0,34.42736
OPTIMIZED,5,10,3.417392,12,1,ENEMY_RANGED2 ,0,29.26208
OPTIMIZED,5,10,3.842319,12,1,ENEMY_RANGED2 ,0,26.02595
OPTIMIZED,5,10,3.750475,12,1,ENEMY_RANGED2 ,0,26.66329
OPTIMIZED,5,10,3.848393,12,1,ENEMY_RANGED2 ,0,25.98487
OPTIMIZED,5,10,3.226718,12,1,ENEMY_RANGED2 ,0,30.99124
OPTIMIZED,5,10,3.659006,12,1,ENEMY_RANGED2 ,0,27.32983
OPTIMIZED,5,10,3.919933,12,1,ENEMY_RANGED3 ,0,25.51064
OPTIMIZED,5,10,3.509492,12,1,ENEMY_RANGED3 ,0,28.49415
OPTIMIZED,5,10,3.875207,12,1,ENEMY_RANGED3 ,0,25.80507
OPTIMIZED,5,10,3.390223,12,1,ENEMY_RANGED3 ,0,29.49659
OPTIMIZED,5,10,3.902156,12,1,ENEMY_RANGED3 ,0,25.62686
OPTIMIZED,5,10,3.390628,12,1,ENEMY_RANGED3 ,0,29.49306
OPTIMIZED,5,10,3.094655,12,1,ENEMY_RANGED3 ,0,32.31379
OPTIMIZED,5,10,2.595335,12,1,ENEMY_RANGED3 ,0,38.53067
OPTIMIZED,5,10,3.694666,12,1,ENEMY_RANGED3 ,0,27.06604
OPTIMIZED,2,10,4.544146,16,1,ENEMY_BASIC ,0,22.88659
OPTIMIZED,2,10,4.643205,16,1,ENEMY_BASIC ,0,22.39832
OPTIMIZED,2,10,4.080705,16,1,ENEMY_BASIC ,0,25.48579
OPTIMIZED,2,10,4.660728,16,1,ENEMY_BASIC ,0,22.31411
OPTIMIZED,2,10,4.250765,16,1,ENEMY_BASIC ,0,24.46618
OPTIMIZED,2,10,4.546207,16,1,ENEMY_BASIC ,0,22.87621
OPTIMIZED,2,10,4.237523,16,1,ENEMY_BASIC ,0,24.54264
OPTIMIZED,2,10,4.232766,16,1,ENEMY_BASIC ,0,24.57022
OPTIMIZED,2,10,4.538587,16,1,ENEMY_BASIC ,0,22.91462
OPTIMIZED,2,10,4.495563,16,1,ENEMY_MELEE1 ,0,23.13392
OPTIMIZED,2,10,4.579284,16,1,ENEMY_MELEE1 ,0,22.71097
OPTIMIZED,2,10,3.954122,16,1,ENEMY_MELEE1 ,0,26.30167
OPTIMIZED,2,10,4.453301,16,1,ENEMY_MELEE1 ,0,23.35346
OPTIMIZED,2,10,4.557568,16,1,ENEMY_MELEE1 ,0,22.81919
OPTIMIZED,2,10,4.424183,16,1,ENEMY_MELEE1 ,0,23.50716
OPTIMIZED,2,10,4.152223,16,1,ENEMY_MELEE1 ,0,25.04682
OPTIMIZED,2,10,4.485572,16,1,ENEMY_MELEE1 ,0,23.18545
OPTIMIZED,2,10,4.498145,16,1,ENEMY_MELEE1 ,0,23.12064
OPTIMIZED,2,10,5.079608,14,1,ENEMY_MELEE2 ,0,21.26148
OPTIMIZED,2,10,5.459738,14,1,ENEMY_MELEE2 ,0,19.78117
OPTIMIZED,2,10,5.062632,14,1,ENEMY_MELEE2 ,0,21.33278
OPTIMIZED,2,10,5.422682,14,1,ENEMY_MELEE2 ,0,19.91634
OPTIMIZED,2,10,5.276861,14,1,ENEMY_MELEE2 ,0,20.46671
OPTIMIZED,2,10,5.18469,14,1,ENEMY_MELEE2 ,0,20.83056
OPTIMIZED,2,10,5.455909,14,1,ENEMY_MELEE2 ,0,19.79505
OPTIMIZED,2,10,5.014476,14,1,ENEMY_MELEE2 ,0,21.53764
OPTIMIZED,2,10,4.527411,14,1,ENEMY_MELEE2 ,0,23.85469
OPTIMIZED,5,10,4.761452,10,1,ENEMY_RANGED1 ,0,21.002
OPTIMIZED,5,10,4.809344,10,1,ENEMY_RANGED1 ,0,20.79285
OPTIMIZED,5,10,4.592806,10,1,ENEMY_RANGED1 ,0,21.77318
OPTIMIZED,5,10,4.76699,10,1,ENEMY_RANGED1 ,0,20.9776
OPTIMIZED,5,10,4.83802,10,1,ENEMY_RANGED1 ,0,20.66961
OPTIMIZED,5,10,4.47457,10,1,ENEMY_RANGED1 ,0,22.34851
OPTIMIZED,5,10,4.751253,10,1,ENEMY_RANGED1 ,0,21.04708
OPTIMIZED,5,10,4.570382,10,1,ENEMY_RANGED1 ,0,21.88001
OPTIMIZED,5,10,4.636242,10,1,ENEMY_RANGED1 ,0,21.56919
OPTIMIZED,5,10,3.887272,12,1,ENEMY_RANGED2 ,0,25.72498
OPTIMIZED,5,10,3.483069,12,1,ENEMY_RANGED2 ,0,28.71031
OPTIMIZED,5,10,3.823337,12,1,ENEMY_RANGED2 ,0,26.15516
OPTIMIZED,5,10,3.732074,12,1,ENEMY_RANGED2 ,0,26.79475
OPTIMIZED,5,10,3.57431,12,1,ENEMY_RANGED2 ,0,27.97743
OPTIMIZED,5,10,3.479458,12,1,ENEMY_RANGED2 ,0,28.74011
OPTIMIZED,5,10,3.812708,12,1,ENEMY_RANGED2 ,0,26.22808
OPTIMIZED,5,10,3.75301,12,1,ENEMY_RANGED2 ,0,26.64528
OPTIMIZED,5,10,3.69278,12,1,ENEMY_RANGED2 ,0,27.07987
OPTIMIZED,5,10,3.82928,12,1,ENEMY_RANGED3 ,0,26.11457
OPTIMIZED,5,10,3.887734,12,1,ENEMY_RANGED3 ,0,25.72192
OPTIMIZED,5,10,3.003056,12,1,ENEMY_RANGED3 ,0,33.29941
OPTIMIZED,5,10,3.74515,12,1,ENEMY_RANGED3 ,0,26.7012
OPTIMIZED,5,10,3.824809,12,1,ENEMY_RANGED3 ,0,26.14509
OPTIMIZED,5,10,3.885064,12,1,ENEMY_RANGED3 ,0,25.7396
OPTIMIZED,5,10,3.627671,12,1,ENEMY_RANGED3 ,0,27.5659
OPTIMIZED,5,10,3.7929,12,1,ENEMY_RANGED3 ,0,26.36505
OPTIMIZED,5,10,3.903817,12,1,ENEMY_RANGED3 ,0,25.61595
OPTIMIZED,2,10,4.17105,16,1,ENEMY_BASIC ,0,24.93377
OPTIMIZED,2,10,4.223919,16,1,ENEMY_BASIC ,0,24.62168
OPTIMIZED,2,10,4.599364,16,1,ENEMY_BASIC ,0,22.61182
OPTIMIZED,2,10,4.538288,16,1,ENEMY_BASIC ,0,22.91613
OPTIMIZED,2,10,4.673049,16,1,ENEMY_BASIC ,0,22.25527
OPTIMIZED,2,10,4.45448,16,1,ENEMY_BASIC ,0,23.34728
OPTIMIZED,2,10,4.359941,16,1,ENEMY_BASIC ,0,23.85354
OPTIMIZED,2,10,4.213928,16,1,ENEMY_BASIC ,0,24.68006
OPTIMIZED,2,10,4.527077,16,1,ENEMY_BASIC ,0,22.97288
OPTIMIZED,2,10,4.590233,16,1,ENEMY_MELEE1 ,0,22.6568
OPTIMIZED,2,10,4.718335,16,1,ENEMY_MELEE1 ,0,22.04167
OPTIMIZED,2,10,4.614912,16,1,ENEMY_MELEE1 ,0,22.53564
OPTIMIZED,2,10,4.595383,16,1,ENEMY_MELEE1 ,0,22.63141
OPTIMIZED,2,10,4.66955,16,1,ENEMY_MELEE1 ,0,22.27195
OPTIMIZED,2,10,4.604661,16,1,ENEMY_MELEE1 ,0,22.58581
OPTIMIZED,2,10,4.457212,16,1,ENEMY_MELEE1 ,0,23.33297
OPTIMIZED,2,10,4.476747,16,1,ENEMY_MELEE1 ,0,23.23115
OPTIMIZED,2,10,4.614902,16,1,ENEMY_MELEE1 ,0,22.53569
OPTIMIZED,2,10,5.36015,14,1,ENEMY_MELEE2 ,0,20.14869
OPTIMIZED,2,10,5.441944,14,1,ENEMY_MELEE2 ,0,19.84585
OPTIMIZED,2,10,5.164481,14,1,ENEMY_MELEE2 ,0,20.91207
OPTIMIZED,2,10,2.463052,14,1,ENEMY_MELEE2 ,0,43.84803
OPTIMIZED,2,10,5.178837,14,1,ENEMY_MELEE2 ,0,20.8541
OPTIMIZED,2,10,5.214389,14,1,ENEMY_MELEE2 ,0,20.71192
OPTIMIZED,2,10,5.278162,14,1,ENEMY_MELEE2 ,0,20.46167
OPTIMIZED,2,10,3.446975,14,1,ENEMY_MELEE2 ,0,31.33182
OPTIMIZED,2,10,5.427662,14,1,ENEMY_MELEE2 ,0,19.89807
OPTIMIZED,5,10,4.792535,10,1,ENEMY_RANGED1 ,0,20.86578
OPTIMIZED,5,10,4.469919,10,1,ENEMY_RANGED1 ,0,22.37177
OPTIMIZED,5,10,4.612571,10,1,ENEMY_RANGED1 ,0,21.67988
OPTIMIZED,5,10,4.354196,10,1,ENEMY_RANGED1 ,0,22.96635
OPTIMIZED,5,10,4.1595,10,1,ENEMY_RANGED1 ,0,24.04135
OPTIMIZED,5,10,4.806483,10,1,ENEMY_RANGED1 ,0,20.80523
OPTIMIZED,5,10,4.382662,10,1,ENEMY_RANGED1 ,0,22.81718
OPTIMIZED,5,10,4.842263,10,1,ENEMY_RANGED1 ,0,20.6515
OPTIMIZED,5,10,4.626626,10,1,ENEMY_RANGED1 ,0,21.61402
OPTIMIZED,5,10,3.802184,12,1,ENEMY_RANGED2 ,0,26.30067
OPTIMIZED,5,10,3.620897,12,1,ENEMY_RANGED2 ,0,27.61746
OPTIMIZED,5,10,3.811354,12,1,ENEMY_RANGED2 ,0,26.23739
OPTIMIZED,5,10,3.66494,12,1,ENEMY_RANGED2 ,0,27.28558
OPTIMIZED,5,10,3.818532,12,1,ENEMY_RANGED2 ,0,26.18807
OPTIMIZED,5,10,3.867058,12,1,ENEMY_RANGED2 ,0,25.85946
OPTIMIZED,5,10,3.848379,12,1,ENEMY_RANGED2 ,0,25.98496
OPTIMIZED,5,10,3.778717,12,1,ENEMY_RANGED2 ,0,26.46401
OPTIMIZED,5,10,3.500814,12,1,ENEMY_RANGED2 ,0,28.56478
OPTIMIZED,5,10,3.784065,12,1,ENEMY_RANGED3 ,0,26.4266
OPTIMIZED,5,10,3.719363,12,1,ENEMY_RANGED3 ,0,26.88632
OPTIMIZED,5,10,3.811934,12,1,ENEMY_RANGED3 ,0,26.2334
OPTIMIZED,5,10,3.804611,12,1,ENEMY_RANGED3 ,0,26.28389
OPTIMIZED,5,10,3.051957,12,1,ENEMY_RANGED3 ,0,32.76586
OPTIMIZED,5,10,3.618024,12,1,ENEMY_RANGED3 ,0,27.6394
OPTIMIZED,5,10,2.901615,12,1,ENEMY_RANGED3 ,0,34.46357
OPTIMIZED,5,10,2.843781,12,1,ENEMY_RANGED3 ,0,35.16445
OPTIMIZED,5,10,3.382707,12,1,ENEMY_RANGED3 ,0,29.56212
OPTIMIZED,2,10,4.626494,16,1,ENEMY_BASIC ,0,22.47922
OPTIMIZED,2,10,4.452763,16,1,ENEMY_BASIC ,0,23.35628
OPTIMIZED,2,10,4.529117,16,1,ENEMY_BASIC ,0,22.96254
OPTIMIZED,2,10,4.627454,16,1,ENEMY_BASIC ,0,22.47456
OPTIMIZED,2,10,4.501412,16,1,ENEMY_BASIC ,0,23.10386
OPTIMIZED,2,10,4.404756,16,1,ENEMY_BASIC ,0,23.61084
OPTIMIZED,2,10,4.399148,16,1,ENEMY_BASIC ,0,23.64094
OPTIMIZED,2,10,4.664968,16,1,ENEMY_BASIC ,0,22.29383
OPTIMIZED,2,10,4.618006,16,1,ENEMY_BASIC ,0,22.52054
OPTIMIZED,2,10,4.726716,16,1,ENEMY_MELEE1 ,0,22.00259
OPTIMIZED,2,10,4.548728,16,1,ENEMY_MELEE1 ,0,22.86353
OPTIMIZED,2,10,4.304721,16,1,ENEMY_MELEE1 ,0,24.15952
OPTIMIZED,2,10,4.167455,16,1,ENEMY_MELEE1 ,0,24.95528
OPTIMIZED,2,10,4.607096,16,1,ENEMY_MELEE1 ,0,22.57387
OPTIMIZED,2,10,4.315879,16,1,ENEMY_MELEE1 ,0,24.09706
OPTIMIZED,2,10,4.577616,16,1,ENEMY_MELEE1 ,0,22.71925
OPTIMIZED,2,10,4.577155,16,1,ENEMY_MELEE1 ,0,22.72154
OPTIMIZED,2,10,4.520076,16,1,ENEMY_MELEE1 ,0,23.00846
OPTIMIZED,2,10,5.067586,14,1,ENEMY_MELEE2 ,0,21.31192
OPTIMIZED,2,10,4.873549,14,1,ENEMY_MELEE2 ,0,22.16044
OPTIMIZED,2,10,5.473778,14,1,ENEMY_MELEE2 ,0,19.73043
OPTIMIZED,2,10,4.873758,14,1,ENEMY_MELEE2 ,0,22.15949
OPTIMIZED,2,10,5.405876,14,1,ENEMY_MELEE2 ,0,19.97826
OPTIMIZED,2,10,5.19699,14,1,ENEMY_MELEE2 ,0,20.78126
OPTIMIZED,2,10,4.950777,14,1,ENEMY_MELEE2 ,0,21.81476
OPTIMIZED,2,10,5.10568,14,1,ENEMY_MELEE2 ,0,21.15291
OPTIMIZED,2,10,5.359043,14,1,ENEMY_MELEE2 ,0,20.15285
OPTIMIZED,5,10,4.616261,10,1,ENEMY_RANGED1 ,0,21.66255
OPTIMIZED,5,10,4.703039,10,1,ENEMY_RANGED1 ,0,21.26285
OPTIMIZED,5,10,4.606942,10,1,ENEMY_RANGED1 ,0,21.70637
OPTIMIZED,5,10,4.850893,10,1,ENEMY_RANGED1 ,0,20.61476
OPTIMIZED,5,10,4.762311,10,1,ENEMY_RANGED1 ,0,20.99821
OPTIMIZED,5,10,4.864457,10,1,ENEMY_RANGED1 ,0,20.55728
OPTIMIZED,5,10,4.455317,10,1,ENEMY_RANGED1 ,0,22.44509
OPTIMIZED,5,10,4.657362,10,1,ENEMY_RANGED1 ,0,21.47138
OPTIMIZED,5,10,4.401,10,1,ENEMY_RANGED1 ,0,22.72211
OPTIMIZED,5,10,3.822832,12,1,ENEMY_RANGED2 ,0,26.15862
OPTIMIZED,5,10,3.780257,12,1,ENEMY_RANGED2 ,0,26.45323
OPTIMIZED,5,10,3.826209,12,1,ENEMY_RANGED2 ,0,26.13553
OPTIMIZED,5,10,3.858213,12,1,ENEMY_RANGED2 ,0,25.91873
OPTIMIZED,5,10,2.617139,12,1,ENEMY_RANGED2 ,0,38.20966
OPTIMIZED,5,10,3.705759,12,1,ENEMY_RANGED2 ,0,26.98503
OPTIMIZED,5,10,3.634589,12,1,ENEMY_RANGED2 ,0,27.51343
OPTIMIZED,5,10,3.85087,12,1,ENEMY_RANGED2 ,0,25.96816
OPTIMIZED,5,10,3.753113,12,1,ENEMY_RANGED2 ,0,26.64455
OPTIMIZED,5,10,3.900136,12,1,ENEMY_RANGED3 ,0,25.64013
OPTIMIZED,5,10,3.843444,12,1,ENEMY_RANGED3 ,0,26.01833
OPTIMIZED,5,10,3.4739,12,1,ENEMY_RANGED3 ,0,28.78609
OPTIMIZED,5,10,3.848427,12,1,ENEMY_RANGED3 ,0,25.98464
OPTIMIZED,5,10,3.889364,12,1,ENEMY_RANGED3 ,0,25.71114
OPTIMIZED,5,10,3.793115,12,1,ENEMY_RANGED3 ,0,26.36356
OPTIMIZED,5,10,3.822824,12,1,ENEMY_RANGED3 ,0,26.15867
OPTIMIZED,5,10,3.86879,12,1,ENEMY_RANGED3 ,0,25.84787
OPTIMIZED,5,10,3.872417,12,1,ENEMY_RANGED3 ,0,25.82367
OPTIMIZED,2,10,4.478463,16,1,ENEMY_BASIC ,0,23.22225
OPTIMIZED,2,10,4.03755,16,1,ENEMY_BASIC ,0,25.75819
OPTIMIZED,2,10,4.447381,16,1,ENEMY_BASIC ,0,23.38455
OPTIMIZED,2,10,4.584935,16,1,ENEMY_BASIC ,0,22.68298
